input_distribution,method,precision,threads,n,n_obs,best,median,mean,std,q25,q75,q05,q95
positive_uniform,serial,fp64,,13572088,8,0.0111779659999999,0.011671381500000001,0.011839408874999988,0.0008816303067804883,0.011306851750000001,0.011848387750000001,0.011203606649999935,0.013195461149999999
positive_uniform,serial,fp64,,26050038,8,0.0210613709999999,0.021561871,0.021669416874999937,0.0006218892578348566,0.021120697249999924,0.0221513234999999,0.021075412299999936,0.0224526964999999
positive_uniform,serial,fp64,,50000000,8,0.0397982959999999,0.04210588949999995,0.04231516924999994,0.0017299589182444696,0.0409633205,0.0441030607499999,0.04019356114999994,0.0442893025999999
positive_uniform,openmp,mixed_fp32_fp64,1.0,1000000,8,0.000930265,0.0009556024999999,0.0009631303749999625,3.5645881012051725e-05,0.0009341735,0.000974857249999925,0.0009310518000000001,0.0010192795
positive_uniform,openmp,mixed_fp32_fp64,1.0,1919384,8,0.0019600749999999,0.00203240299999995,0.00206019087499995,8.934763165690085e-05,0.002009344499999925,0.002111699,0.001962113749999935,0.0021919749499999352
positive_uniform,openmp,mixed_fp32_fp64,1.0,3684032,8,0.003864137,0.00404876299999995,0.004232616874999963,0.00049972618079658,0.003902036249999925,0.004297424500000001,0.0038717971,0.005063596849999935
positive_uniform,openmp,mixed_fp32_fp64,1.0,7071068,8,0.007006746,0.007263869,0.007397503874999988,0.0004318819403452554,0.00720947025,0.00736601525,0.0070566703500000005,0.008107273749999935
positive_uniform,openmp,mixed_fp32_fp64,1.0,13572088,8,0.012841108,0.013489014,0.013740242124999988,0.0009176345040882244,0.01307195,0.014115247749999974,0.01288371525,0.015167568549999965
positive_uniform,openmp,mixed_fp32_fp64,1.0,26050038,8,0.0233793259999999,0.02406554899999995,0.02470161862499995,0.0021386557747849325,0.023646145249999976,0.024443470499999974,0.023446824199999897,0.028027651549999963
positive_uniform,openmp,mixed_fp32_fp64,1.0,50000000,8,0.044627567,0.04540998599999995,0.04590651087499994,0.0014283711766540402,0.04513164449999998,0.0459610739999999,0.04478839794999997,0.0482812050999999
positive_uniform,openmp,mixed_fp32_fp64,2.0,1000000,8,0.000434767,0.0005738899999999,0.0005730701249999376,0.0001248942968370258,0.0004715437499999,0.000626716749999975,0.000439871749999965,0.0007518282999999649
positive_uniform,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001262925,0.0015127205000000001,0.00166185274999995,0.0004427805954006326,0.0014749109999999,0.001684247999999925,0.001320248699999965,0.0023553608999999347
positive_uniform,openmp,mixed_fp32_fp64,2.0,3684032,8,0.0021309609999999,0.00236444949999995,0.0025540691249999127,0.000649648263075692,0.0022460889999999,0.0024826644999999,0.0021602076999999,0.003556859699999899
positive_uniform,openmp,mixed_fp32_fp64,2.0,7071068,8,0.003954878,0.0042583854999999,0.00438157974999995,0.0004925308454450353,0.004018664249999925,0.004500896249999925,0.00396636115,0.0051717870499999995
positive_uniform,openmp,mixed_fp32_fp64,2.0,13572088,8,0.0072020349999999,0.0077987115000000004,0.00779504949999995,0.0005176181294793905,0.0072963232499999,0.008197567499999975,0.0072118080499999,0.008451766999999966
positive_uniform,openmp,mixed_fp32_fp64,2.0,26050038,8,0.013682031,0.014970388500000001,0.014969836749999988,0.0012529980033566175,0.013997683749999925,0.015171437,0.01373576615,0.0169044125
positive_uniform,openmp,mixed_fp32_fp64,2.0,50000000,8,0.025878364,0.0265240975,0.02729651812499999,0.002045528893424666,0.0261377245,0.02753328,0.02594609845,0.030525093899999935
positive_uniform,openmp,mixed_fp32_fp64,4.0,1000000,8,0.000352315,0.00040524549999995,0.00039860137499997503,3.632892450507967e-05,0.00036591625,0.00042833424999997504,0.0003535057,0.000438544199999965
positive_uniform,openmp,mixed_fp32_fp64,4.0,1919384,8,0.0007084469999999,0.00089062199999995,0.0009688802499999375,0.00028675633780256277,0.0007912797499999751,0.0010029522499999,0.0007330680999999,0.0014334034499999648
positive_uniform,openmp,mixed_fp32_fp64,4.0,3684032,8,0.0015107479999999,0.01257078299999995,0.01288648362499995,0.010970402371792783,0.002288375749999925,0.019978532749999976,0.001516881049999935,0.02777767169999996
positive_uniform,openmp,mixed_fp32_fp64,4.0,7071068,8,0.002345723,0.0027829724999999,0.00367733174999995,0.002314196246172885,0.0026689285,0.003276253749999975,0.0024384387,0.007378719699999897
positive_uniform,openmp,mixed_fp32_fp64,4.0,13572088,8,0.004772054,0.005647938,0.005726322999999975,0.0007831767951233756,0.005180575749999975,0.0060811407499999255,0.004892417249999966,0.0068451523999999994
positive_uniform,openmp,mixed_fp32_fp64,4.0,26050038,8,0.008786553,0.00953874499999995,0.011748932374999976,0.004372785752799906,0.009026406249999975,0.01286206375,0.008788036999999966,0.018973837849999998
positive_uniform,openmp,mixed_fp32_fp64,4.0,50000000,8,0.016989549,0.018094352999999903,0.02026206337499995,0.0043301575397715845,0.01747340175,0.021442576249999925,0.0171588111,0.027464835699999933
positive_uniform,openmp,mixed_fp32_fp64,8.0,1000000,8,0.0002444489999999,0.00029762749999995004,0.00037082137499993753,0.00013183916624968144,0.000281050249999975,0.000509566249999925,0.0002478653499999,0.000542493249999935
positive_uniform,openmp,mixed_fp32_fp64,8.0,1919384,8,0.0085383109999999,0.01417972849999995,0.01357698099999995,0.004334073267323991,0.009123121750000001,0.016801776249999976,0.008668156799999934,0.0188671767499999
positive_uniform,openmp,mixed_fp32_fp64,8.0,3684032,8,0.0056167889999999,0.01692600399999995,0.015728509499999974,0.005849184029672707,0.012700201000000001,0.017988438500000002,0.0075661636999999355,0.02311673935
positive_uniform,openmp,mixed_fp32_fp64,8.0,7071068,8,0.0080529199999999,0.014294632,0.01331348324999995,0.004192425396187746,0.009357064499999899,0.016171754999999927,0.0080904588999999,0.01824326075
positive_uniform,openmp,mixed_fp32_fp64,8.0,13572088,8,0.0067989779999999,0.01092084599999995,0.012220010249999951,0.004650507862816803,0.009031803999999925,0.016148131749999975,0.006949328899999935,0.018525854699999966
positive_uniform,openmp,mixed_fp32_fp64,8.0,26050038,8,0.006871727,0.01458404299999995,0.01494502549999995,0.004633760353067999,0.013299513249999926,0.017570450749999977,0.00849452685,0.020983785549999898
positive_uniform,openmp,mixed_fp32_fp64,8.0,50000000,8,0.011771491,0.01552574,0.0180458035,0.006355933771024274,0.01319092775,0.0231208205,0.012009852900000001,0.0270489534
positive_uniform,openmp,mixed_fp32_fp64,16.0,1000000,8,0.014566523,0.017855964000000002,0.018573361499999948,0.003808033843545331,0.016433191999999923,0.0191508852499999,0.01499827355,0.024530930099999897
positive_uniform,openmp,mixed_fp32_fp64,16.0,1919384,8,0.0081737879999999,0.020489111,0.019410016874999964,0.0075933028836057855,0.0150184277499999,0.023996997250000002,0.0087366744499999,0.02866323225
positive_uniform,openmp,mixed_fp32_fp64,16.0,3684032,8,0.0168051869999999,0.021245061000000003,0.02018679699999996,0.002514062917643183,0.017512955,0.021820596749999924,0.017031124599999933,0.022890963649999933
positive_uniform,openmp,mixed_fp32_fp64,16.0,7071068,8,0.0063067169999999,0.017447345500000003,0.017194079624999987,0.006651736600683186,0.01377271875,0.020226473000000002,0.008175081749999936,0.02616556355
positive_uniform,openmp,mixed_fp32_fp64,16.0,13572088,8,0.0146877339999999,0.020751890499999953,0.02043315149999996,0.003649601362913403,0.017765520499999975,0.02290551075,0.015589604549999901,0.0250061511
positive_uniform,openmp,mixed_fp32_fp64,16.0,26050038,8,0.013547059,0.020348305499999948,0.020155867749999976,0.004918415231502334,0.0163955895,0.024325677999999927,0.01397972795,0.02579005145
positive_uniform,openmp,mixed_fp32_fp64,16.0,50000000,8,0.016353217,0.026720253,0.027496120874999988,0.00695892096711174,0.024047150749999923,0.030066778750000002,0.01891206735,0.037568145149999996
positive_uniform,openmp,mixed_fp32_fp64,22.0,1000000,8,0.0086550419999999,0.023619300000000003,0.023072093124999977,0.008618711217235172,0.018952380249999977,0.030074108250000002,0.0105403351999999,0.0324254386
positive_uniform,openmp,mixed_fp32_fp64,22.0,1919384,8,0.008798105,0.02660400849999995,0.023923141249999964,0.00846505948208503,0.018963340749999974,0.030794797499999978,0.011205100499999964,0.031601357549999966
positive_uniform,openmp,mixed_fp32_fp64,22.0,3684032,8,0.017617871,0.0230617605,0.023496217,0.003641552821633768,0.021622519,0.02522117075,0.0189863136,0.0285648582
positive_uniform,openmp,mixed_fp32_fp64,22.0,7071068,8,0.011310413,0.02273707299999995,0.022426429499999963,0.007336252636668104,0.017979587749999925,0.02767762675,0.0125113505,0.031348351599999935
positive_uniform,openmp,mixed_fp32_fp64,22.0,13572088,8,0.018767563,0.0234642585,0.024437437624999975,0.005191806379665832,0.02008702675,0.0291233689999999,0.018990920050000002,0.030794721899999964
positive_uniform,openmp,mixed_fp32_fp64,22.0,26050038,8,0.01499608,0.0269490074999999,0.025659968624999963,0.006198089687097794,0.0209810905,0.030923202999999976,0.0169634734,0.032082075999999966
positive_uniform,openmp,mixed_fp32_fp64,22.0,50000000,8,0.0168103959999999,0.020771494999999897,0.023827630374999926,0.00695954047958869,0.019659861249999924,0.027091430749999975,0.017347783899999934,0.0347446786499999
positive_uniform,serial,mixed_fp32_fp64,,1000000,8,0.001018003,0.0011896334999999501,0.0011991247499999625,0.0001704070592356896,0.001055319999999975,0.0012708547500000001,0.001020720399999965,0.001446746799999935
positive_uniform,serial,mixed_fp32_fp64,,1919384,8,0.001912246,0.00199378,0.0019942937499999877,4.861502641233705e-05,0.001965476249999925,0.00202640025,0.00192997805,0.00205542415
positive_uniform,serial,mixed_fp32_fp64,,3684032,8,0.0037521529999999,0.0038519979999999503,0.00389442949999995,0.0001504086569611354,0.0038105785,0.003925247499999925,0.0037557320999999353,0.004136778449999935
positive_uniform,serial,mixed_fp32_fp64,,7071068,8,0.007146541,0.0073426429999999005,0.008390063999999963,0.001946543825161498,0.00717806375,0.008729687999999925,0.00714720495,0.01164993435
positive_uniform,serial,mixed_fp32_fp64,,13572088,8,0.012755023,0.0131946999999999,0.013300105124999963,0.0005382400764046715,0.01283966425,0.01356569475,0.012783829750000001,0.014101185849999935
positive_uniform,serial,mixed_fp32_fp64,,26050038,8,0.023353932,0.02412758199999995,0.024479973999999974,0.0011041093766658472,0.02398287625,0.024468558749999925,0.0235712309,0.0262850013
positive_uniform,serial,mixed_fp32_fp64,,50000000,8,0.044672294,0.04626327599999995,0.04724849724999994,0.0027060193438011595,0.04553807299999993,0.0482457324999999,0.0447609329,0.0515155993999999
