experiment,input_distribution,method,precision,threads,n,trial,seed_x,seed_y,result,reference_fp64,reference_same_precision,abs_reference_fp64,abs_reference_same_precision,sum_abs_products,dot_condition_number_fp64,dot_condition_number_same_precision,abs_error_vs_serial_fp64,scaled_error_vs_sum_abs_products,scaled_parallel_error_vs_sum_abs_products,error_vs_serial_fp64,mixed_error_vs_fp64,parallel_error_vs_serial_same_precision
error,alternating_sign,openmp,fp64,2,26050038,6,100129,100462,1004.7472255291705,1004.7472255286116,1004.7472255286116,1004.7472255286116,1004.7472255286116,16579644.176392939,16501.308742276105,16501.308742276105,5.588844942394644e-10,3.3709076521391007e-17,3.3709076521391007e-17,5.5624387909648362e-13,,5.5624387909648362e-13
error,alternating_sign,openmp,mixed_fp32_fp64,2,26050038,6,100129,100462,1004.7477557279501,1004.7472255286116,1004.7477557279492,1004.7472255286116,1004.7477557279492,16579644.176392939,16501.308742276105,16501.300034634893,0.00053019933852738177,3.1978933497397396e-11,5.4856104998195302e-20,5.2769425488926978e-07,5.2769425488926978e-07,9.0519704730665545e-16
error,alternating_sign,openmp,fp64,4,26050038,6,100129,100462,1004.7472255293815,1004.7472255286116,1004.7472255286116,1004.7472255286116,1004.7472255286116,16579644.176392939,16501.308742276105,16501.308742276105,7.6988726505078375e-10,4.6435692880972321e-17,4.6435692880972321e-17,7.662497048904368e-13,,7.662497048904368e-13
error,alternating_sign,openmp,mixed_fp32_fp64,4,26050038,6,100129,100462,1004.7477557279494,1004.7472255286116,1004.7477557279492,1004.7472255286116,1004.7477557279492,16579644.176392939,16501.308742276105,16501.300034634893,0.00053019933784526074,3.1978933456255313e-11,1.3714026249548826e-20,5.276942542103716e-07,5.276942542103716e-07,2.2629926182666386e-16
error,alternating_sign,openmp,fp64,8,26050038,6,100129,100462,1004.7472255293098,1004.7472255286116,1004.7472255286116,1004.7472255286116,1004.7472255286116,16579644.176392939,16501.308742276105,16501.308742276105,6.9826455728616565e-10,4.2115774612364441e-17,4.2115774612364441e-17,6.9496539979873933e-13,,6.9496539979873933e-13
error,alternating_sign,openmp,mixed_fp32_fp64,8,26050038,6,100129,100462,1004.7477557279483,1004.7472255286116,1004.7477557279492,1004.7472255286116,1004.7477557279492,16579644.176392939,16501.308742276105,16501.300034634893,0.00053019933670839237,3.1978933387685181e-11,5.4856104998195302e-20,5.2769425307887471e-07,5.2769425307887471e-07,9.0519704730665545e-16
error,alternating_sign,openmp,fp64,16,26050038,6,100129,100462,1004.7472255294048,1004.7472255286116,1004.7472255286116,1004.7472255286116,1004.7472255286116,16579644.176392939,16501.308742276105,16501.308742276105,7.9319306678371504e-10,4.7841380571551071e-17,4.7841380571551071e-17,7.8944539146789391e-13,,7.8944539146789391e-13
error,alternating_sign,openmp,mixed_fp32_fp64,16,26050038,6,100129,100462,1004.7477557279498,1004.7472255286116,1004.7477557279492,1004.7472255286116,1004.7477557279492,16579644.176392939,16501.308742276105,16501.300034634893,0.00053019933818632126,3.1978933476826352e-11,3.4285065623872061e-20,5.2769425454982069e-07,5.2769425454982069e-07,5.6574815456665958e-16
error,alternating_sign,openmp,fp64,22,26050038,6,100129,100462,1004.7472255295288,1004.7472255286116,1004.7472255286116,1004.7472255286116,1004.7472255286116,16579644.176392939,16501.308742276105,16501.308742276105,9.1722540673799813e-10,5.5322381890679955e-17,5.5322381890679955e-17,9.1289170393621441e-13,,9.1289170393621441e-13
error,alternating_sign,openmp,mixed_fp32_fp64,22,26050038,6,100129,100462,1004.7477557279492,1004.7472255286116,1004.7477557279492,1004.7472255286116,1004.7477557279492,16579644.176392939,16501.308742276105,16501.300034634893,0.00053019933761788707,3.1978933442541285e-11,0,5.2769425398407224e-07,5.2769425398407224e-07,0
error,alternating_sign,serial,fp64,,26050038,7,100130,100463,-2799.0433137822979,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,0,0,0,0,,0
error,alternating_sign,serial,mixed_fp32_fp64,,26050038,7,100130,100463,-2799.043350767708,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.6985410133638652e-05,2.2299262267526073e-12,0,1.3213589783168064e-08,1.3213589783168064e-08,0
error,alternating_sign,openmp,fp64,1,26050038,7,100130,100463,-2799.0433137822979,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,0,0,0,0,,0
error,alternating_sign,openmp,mixed_fp32_fp64,1,26050038,7,100130,100463,-2799.043350767708,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.6985410133638652e-05,2.2299262267526073e-12,0,1.3213589783168064e-08,1.3213589783168064e-08,0
error,alternating_sign,openmp,fp64,2,26050038,7,100130,100463,-2799.0433137820073,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,2.9058355721645057e-10,1.7519878594253709e-17,1.7519878594253709e-17,1.0381531281978989e-13,,1.0381531281978989e-13
error,alternating_sign,openmp,mixed_fp32_fp64,2,26050038,7,100130,100463,-2799.0433507677121,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.698541422636481e-05,2.2299264735114606e-12,2.4675885344019309e-19,1.3213591245355567e-08,1.3213591245355567e-08,1.4621874851833374e-15
error,alternating_sign,openmp,fp64,4,26050038,7,100130,100463,-2799.0433137821292,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,1.6871126717887819e-10,1.0171948291812403e-17,1.0171948291812403e-17,6.0274618241223864e-14,,6.0274618241223864e-14
error,alternating_sign,openmp,mixed_fp32_fp64,4,26050038,7,100130,100463,-2799.0433507677126,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.6985414681112161e-05,2.2299265009291112e-12,2.7417650382243675e-19,1.3213591407820846e-08,1.3213591407820846e-08,1.6246527613148193e-15
error,alternating_sign,openmp,fp64,8,26050038,7,100130,100463,-2799.0433137820701,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,2.2782842279411852e-10,1.3736242841504081e-17,1.3736242841504081e-17,8.1395104417393951e-14,,8.1395104417393951e-14
error,alternating_sign,openmp,mixed_fp32_fp64,8,26050038,7,100130,100463,-2799.0433507677144,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.6985416500101564e-05,2.2299266105997125e-12,3.8384710535141146e-19,1.321359205768196e-08,1.321359205768196e-08,2.2745138658407471e-15
error,alternating_sign,openmp,fp64,16,26050038,7,100130,100463,-2799.043313782,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,2.97859514830634e-10,1.7958561000369607e-17,1.7958561000369607e-17,1.064147572722416e-13,,1.064147572722416e-13
error,alternating_sign,openmp,mixed_fp32_fp64,16,26050038,7,100130,100463,-2799.0433507677126,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.6985414681112161e-05,2.2299265009291112e-12,2.7417650382243675e-19,1.3213591407820846e-08,1.3213591407820846e-08,1.6246527613148193e-15
error,alternating_sign,openmp,fp64,22,26050038,7,100130,100463,-2799.0433137819668,-2799.0433137822979,-2799.0433137822979,2799.0433137822979,2799.0433137822979,16585934.408915265,5925.5726152029365,5925.5726152029365,3.3105607144534588e-10,1.9960049478273395e-17,1.9960049478273395e-17,1.182747225865525e-13,,1.182747225865525e-13
error,alternating_sign,openmp,mixed_fp32_fp64,22,26050038,7,100130,100463,-2799.0433507677121,-2799.0433137822979,-2799.043350767708,2799.0433137822979,2799.043350767708,16585934.408915265,5925.5726152029365,5925.5725369048514,3.698541422636481e-05,2.2299264735114606e-12,2.4675885344019309e-19,1.3213591245355567e-08,1.3213591245355567e-08,1.4621874851833374e-15
error,alternating_sign,serial,fp64,,26050038,8,100131,100464,-1834.9284402162245,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,0,0,0,0,,0
error,alternating_sign,serial,mixed_fp32_fp64,,26050038,8,100131,100464,-1834.9286086609247,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.0001684447001935041,1.0155390161414438e-11,0,9.1799056846955237e-08,9.1799056846955237e-08,0
error,alternating_sign,openmp,fp64,1,26050038,8,100131,100464,-1834.9284402162245,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,0,0,0,0,,0
error,alternating_sign,openmp,mixed_fp32_fp64,1,26050038,8,100131,100464,-1834.9286086609247,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.0001684447001935041,1.0155390161414438e-11,0,9.1799056846955237e-08,9.1799056846955237e-08,0
error,alternating_sign,openmp,fp64,2,26050038,8,100131,100464,-1834.9284402166695,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,4.4497028284240514e-10,2.6826886374628874e-17,2.6826886374628874e-17,2.4250007416636403e-13,,2.4250007416636403e-13
error,alternating_sign,openmp,mixed_fp32_fp64,2,26050038,8,100131,100464,-1834.9286086609281,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.00016844470360410924,1.0155390367036971e-11,2.0562253225315948e-19,9.1799058705668124e-08,9.1799058705668124e-08,1.8587127126092589e-15
error,alternating_sign,openmp,fp64,4,26050038,8,100131,100464,-1834.9284402183027,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,2.078195393551141e-09,1.2529266298625852e-16,1.2529266298625852e-16,1.1325757168526148e-12,,1.1325757168526148e-12
error,alternating_sign,openmp,mixed_fp32_fp64,4,26050038,8,100131,100464,-1834.9286086609127,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.00016844468814269931,1.0155389434881492e-11,7.2653294729449685e-19,9.1799050279503055e-08,9.1799050279503055e-08,6.5674515845527154e-15
error,alternating_sign,openmp,fp64,8,26050038,8,100131,100464,-1834.9284402185594,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,2.33490027312655e-09,1.4076918558051299e-16,1.4076918558051299e-16,1.2724748398642782e-12,,1.2724748398642782e-12
error,alternating_sign,openmp,mixed_fp32_fp64,8,26050038,8,100131,100464,-1834.9286086609134,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.00016844468882482033,1.0155389476005998e-11,6.85408440843865e-19,9.1799050651245632e-08,9.1799050651245632e-08,6.1957090420308633e-15
error,alternating_sign,openmp,fp64,16,26050038,8,100131,100464,-1834.9284402189389,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,2.7143869374413043e-09,1.636481193358812e-16,1.636481193358812e-16,1.4792876266724854e-12,,1.4792876266724854e-12
error,alternating_sign,openmp,mixed_fp32_fp64,16,26050038,8,100131,100464,-1834.9286086609136,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.00016844468905219401,1.0155389489714167e-11,6.7170027202698772e-19,9.1799050775159816e-08,9.1799050775159816e-08,6.0717948611902459e-15
error,alternating_sign,openmp,fp64,22,26050038,8,100131,100464,-1834.9284402186559,-1834.9284402162245,-1834.9284402162245,1834.9284402162245,1834.9284402162245,16586728.576270003,9039.4416549102334,9039.4416549102334,2.4313067115144804e-09,1.4658144915886897e-16,1.4658144915886897e-16,1.3250144573637868e-12,,1.3250144573637868e-12
error,alternating_sign,openmp,mixed_fp32_fp64,22,26050038,8,100131,100464,-1834.9286086609134,-1834.9284402162245,-1834.9286086609247,1834.9284402162245,1834.9286086609247,16586728.576270003,9039.4416549102334,9039.4408250980923,0.00016844468882482033,1.0155389476005998e-11,6.85408440843865e-19,9.1799050651245632e-08,9.1799050651245632e-08,6.1957090420308633e-15
error,alternating_sign,serial,fp64,,26050038,9,100132,100465,-8471.8627772498457,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,0,0,0,0,,0
error,alternating_sign,serial,mixed_fp32_fp64,,26050038,9,100132,100465,-8471.8626619437728,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530607298482209,6.952509764936152e-12,0,1.3610474581158525e-08,1.3610474581158525e-08,0
error,alternating_sign,openmp,fp64,1,26050038,9,100132,100465,-8471.8627772498457,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,0,0,0,0,,0
error,alternating_sign,openmp,mixed_fp32_fp64,1,26050038,9,100132,100465,-8471.8626619437728,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530607298482209,6.952509764936152e-12,0,1.3610474581158525e-08,1.3610474581158525e-08,0
error,alternating_sign,openmp,fp64,2,26050038,9,100132,100465,-8471.8627772495638,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,2.8194335754960775e-10,1.7000092846632274e-17,1.7000092846632274e-17,3.3279972181175106e-14,,3.3279972181175106e-14
error,alternating_sign,openmp,mixed_fp32_fp64,2,26050038,9,100132,100465,-8471.8626619437819,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530606388987508,6.95250921654606e-12,5.4839009182684751e-19,1.3610473507611036e-08,1.3610473507611036e-08,1.073547504326817e-15
error,alternating_sign,openmp,fp64,4,26050038,9,100132,100465,-8471.8627772494892,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,3.5652192309498787e-10,2.1496891599612423e-17,2.1496891599612423e-17,4.2083061596840782e-14,,4.2083061596840782e-14
error,alternating_sign,openmp,mixed_fp32_fp64,4,26050038,9,100132,100465,-8471.8626619437873,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530605843290687,6.952508887512005e-12,8.774241469229561e-19,1.3610472863482541e-08,1.3610472863482541e-08,1.7176760069229073e-15
error,alternating_sign,openmp,fp64,8,26050038,9,100132,100465,-8471.8627772495165,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,3.2923708204180002e-10,1.9851721324131881e-17,1.9851721324131881e-17,3.8862419127694806e-14,,3.8862419127694806e-14
error,alternating_sign,openmp,mixed_fp32_fp64,8,26050038,9,100132,100465,-8471.862661943791,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530605479492806,6.9525086681559681e-12,1.096780183653695e-18,1.3610472434063547e-08,1.3610472434063547e-08,2.147095008653634e-15
error,alternating_sign,openmp,fp64,16,26050038,9,100132,100465,-8471.8627772490727,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,7.73070496506989e-10,4.6613157805282039e-17,4.6613157805282039e-17,9.1251536625802716e-14,,9.1251536625802716e-14
error,alternating_sign,openmp,mixed_fp32_fp64,16,26050038,9,100132,100465,-8471.8626619437891,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530605661391746,6.9525087778339869e-12,9.8710216528832556e-19,1.3610472648773043e-08,1.3610472648773043e-08,1.9323855077882705e-15
error,alternating_sign,openmp,fp64,22,26050038,9,100132,100465,-8471.8627772492018,-8471.8627772498457,-8471.8627772498457,8471.8627772498457,8471.8627772498457,16584812.806211283,1957.6347306695968,1957.6347306695968,6.4392224885523319e-10,3.8826018501340802e-17,3.8826018501340802e-17,7.600716227184508e-14,,7.600716227184508e-14
error,alternating_sign,openmp,mixed_fp32_fp64,22,26050038,9,100132,100465,-8471.8626619437891,-8471.8627772498457,-8471.8626619437728,8471.8627772498457,8471.8626619437728,16584812.806211283,1957.6347306695968,1957.6347573139349,0.00011530605661391746,6.9525087778339869e-12,9.8710216528832556e-19,1.3610472648773043e-08,1.3610472648773043e-08,1.9323855077882705e-15
