experiment,input_distribution,method,precision,threads,n,trial,repeat,seed_x,seed_y,runtime,result
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,0,123,456,0.0016046039999999999,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,1,123,456,0.0013025249999999999,4059.1760552853448
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,1,123,456,0.0016000020000000001,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,2,123,456,0.0068529369999999999,4059.1760552853452
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,2,123,456,0.0033035579999999998,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,3,123,456,0.0025501999999999999,4059.1760552853448
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,3,123,456,0.0018511039999999999,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,4,123,456,0.0081985070000000007,4059.1760552853452
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,4,123,456,0.0023525220000000001,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,5,123,456,0.0050927139999999999,4059.1760552853452
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,5,123,456,0.0040734350000000003,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,6,123,456,0.012284801999999999,4059.1760552853448
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,6,123,456,0.0049942989999999998,4059.1761561903204
runtime,normal,openmp,fp64,4,3684032,0,7,123,456,0.0027982459999999999,4059.1760552853448
runtime,normal,openmp,mixed_fp32_fp64,4,3684032,0,7,123,456,0.0089822500000000007,4059.1761561903204
runtime,normal,openmp,fp64,8,3684032,0,0,123,456,0.021250614000000001,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,0,123,456,0.015129030999999999,4059.1761561903199
runtime,normal,openmp,fp64,8,3684032,0,1,123,456,0.017639446,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,1,123,456,0.025736986,4059.1761561903204
runtime,normal,openmp,fp64,8,3684032,0,2,123,456,0.020000550999999998,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,2,123,456,0.014093837999999999,4059.1761561903204
runtime,normal,openmp,fp64,8,3684032,0,3,123,456,0.018110785000000001,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,3,123,456,0.017017187,4059.1761561903199
runtime,normal,openmp,fp64,8,3684032,0,4,123,456,0.017093466000000002,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,4,123,456,0.016620012,4059.1761561903199
runtime,normal,openmp,fp64,8,3684032,0,5,123,456,0.0074836190000000004,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,5,123,456,0.013799921999999999,4059.1761561903195
runtime,normal,openmp,fp64,8,3684032,0,6,123,456,0.0096644069999999999,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,6,123,456,0.015788301000000001,4059.1761561903199
runtime,normal,openmp,fp64,8,3684032,0,7,123,456,0.005708421,4059.1760552853466
runtime,normal,openmp,mixed_fp32_fp64,8,3684032,0,7,123,456,0.0076319070000000003,4059.1761561903195
runtime,normal,openmp,fp64,16,3684032,0,0,123,456,0.045667887999999997,4059.1760552853539
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,0,123,456,0.019283343000000001,4059.1761561903199
runtime,normal,openmp,fp64,16,3684032,0,1,123,456,0.017090455000000001,4059.1760552853534
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,1,123,456,0.025738295000000001,4059.1761561903204
runtime,normal,openmp,fp64,16,3684032,0,2,123,456,0.022813394000000001,4059.1760552853543
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,2,123,456,0.022098441,4059.1761561903209
runtime,normal,openmp,fp64,16,3684032,0,3,123,456,0.015337402,4059.1760552853534
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,3,123,456,0.028265505999999999,4059.1761561903199
runtime,normal,openmp,fp64,16,3684032,0,4,123,456,0.017667426999999999,4059.1760552853539
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,4,123,456,0.020852349999999999,4059.1761561903195
runtime,normal,openmp,fp64,16,3684032,0,5,123,456,0.015904614000000001,4059.1760552853543
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,5,123,456,0.016513713999999999,4059.1761561903199
runtime,normal,openmp,fp64,16,3684032,0,6,123,456,0.020272985,4059.1760552853534
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,6,123,456,0.020838966,4059.1761561903204
runtime,normal,openmp,fp64,16,3684032,0,7,123,456,0.0068933270000000003,4059.176055285353
runtime,normal,openmp,mixed_fp32_fp64,16,3684032,0,7,123,456,0.015842977000000001,4059.1761561903204
runtime,normal,openmp,fp64,22,3684032,0,0,123,456,0.025166582,4059.1760552853339
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,0,123,456,0.029495329000000001,4059.1761561903199
runtime,normal,openmp,fp64,22,3684032,0,1,123,456,0.023294651999999999,4059.1760552853343
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,1,123,456,0.029857742,4059.1761561903204
runtime,normal,openmp,fp64,22,3684032,0,2,123,456,0.028461275000000001,4059.1760552853348
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,2,123,456,0.021844498,4059.1761561903195
runtime,normal,openmp,fp64,22,3684032,0,3,123,456,0.021067029000000001,4059.1760552853339
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,3,123,456,0.023250043000000001,4059.1761561903204
runtime,normal,openmp,fp64,22,3684032,0,4,123,456,0.016528540000000001,4059.1760552853343
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,4,123,456,0.017726278000000002,4059.1761561903199
runtime,normal,openmp,fp64,22,3684032,0,5,123,456,0.025640441999999999,4059.1760552853343
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,5,123,456,0.020944615,4059.1761561903204
runtime,normal,openmp,fp64,22,3684032,0,6,123,456,0.012176863,4059.1760552853348
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,6,123,456,0.019117469000000002,4059.1761561903199
runtime,normal,openmp,fp64,22,3684032,0,7,123,456,0.028259435999999999,4059.1760552853348
runtime,normal,openmp,mixed_fp32_fp64,22,3684032,0,7,123,456,0.0083276470000000005,4059.1761561903209
runtime,normal,serial,fp64,,7071068,0,0,123,456,0.0065623549999999998,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,0,123,456,0.0073483560000000003,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,1,123,456,0.0061762900000000001,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,1,123,456,0.0071874979999999996,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,2,123,456,0.0061220420000000003,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,2,123,456,0.0070682660000000001,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,3,123,456,0.0061445559999999998,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,3,123,456,0.0070385769999999999,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,4,123,456,0.0059370919999999997,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,4,123,456,0.0084491219999999999,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,5,123,456,0.0059673180000000001,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,5,123,456,0.0071041619999999998,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,6,123,456,0.0060535220000000004,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,6,123,456,0.0070917089999999999,6473.2380329663774
runtime,normal,serial,fp64,,7071068,0,7,123,456,0.006012135,6473.2380080576841
runtime,normal,serial,mixed_fp32_fp64,,7071068,0,7,123,456,0.0087041370000000007,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,0,123,456,0.0061669029999999996,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,0,123,456,0.0077891899999999997,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,1,123,456,0.0072377750000000001,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,1,123,456,0.0074650300000000001,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,2,123,456,0.0068138180000000001,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,2,123,456,0.0074178910000000002,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,3,123,456,0.0098217040000000005,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,3,123,456,0.0073978489999999997,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,4,123,456,0.0063544500000000002,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,4,123,456,0.0079812379999999999,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,5,123,456,0.0065746119999999996,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,5,123,456,0.007047958,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,6,123,456,0.005891533,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,6,123,456,0.0068695739999999998,6473.2380329663774
runtime,normal,openmp,fp64,1,7071068,0,7,123,456,0.0060915880000000002,6473.2380080576841
runtime,normal,openmp,mixed_fp32_fp64,1,7071068,0,7,123,456,0.0069865109999999999,6473.2380329663774
runtime,normal,openmp,fp64,2,7071068,0,0,123,456,0.0037052140000000001,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,0,123,456,0.0044361369999999997,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,1,123,456,0.0035352130000000002,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,1,123,456,0.0045022250000000003,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,2,123,456,0.0034565120000000001,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,2,123,456,0.014857644,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,3,123,456,0.0041508949999999999,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,3,123,456,0.0042259180000000004,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,4,123,456,0.0052668649999999999,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,4,123,456,0.0068920470000000001,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,5,123,456,0.003778844,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,5,123,456,0.0041788449999999996,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,6,123,456,0.0039238850000000002,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,6,123,456,0.0041253499999999999,6473.2380329663793
runtime,normal,openmp,fp64,2,7071068,0,7,123,456,0.003888692,6473.2380080574676
runtime,normal,openmp,mixed_fp32_fp64,2,7071068,0,7,123,456,0.003896952,6473.2380329663793
runtime,normal,openmp,fp64,4,7071068,0,0,123,456,0.018347196,6473.2380080574503
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,0,123,456,0.0089454919999999993,6473.2380329663747
runtime,normal,openmp,fp64,4,7071068,0,1,123,456,0.01033039,6473.2380080574503
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,1,123,456,0.0072355040000000002,6473.2380329663738
runtime,normal,openmp,fp64,4,7071068,0,2,123,456,0.0031513740000000002,6473.2380080574503
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,2,123,456,0.0031224209999999998,6473.2380329663747
runtime,normal,openmp,fp64,4,7071068,0,3,123,456,0.002649195,6473.2380080574503
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,3,123,456,0.002762586,6473.2380329663747
runtime,normal,openmp,fp64,4,7071068,0,4,123,456,0.002719586,6473.2380080574494
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,4,123,456,0.0030128279999999999,6473.2380329663738
runtime,normal,openmp,fp64,4,7071068,0,5,123,456,0.007349225,6473.2380080574503
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,5,123,456,0.0034342399999999999,6473.2380329663747
runtime,normal,openmp,fp64,4,7071068,0,6,123,456,0.0025296759999999998,6473.2380080574494
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,6,123,456,0.0052975870000000003,6473.2380329663738
runtime,normal,openmp,fp64,4,7071068,0,7,123,456,0.0024047700000000001,6473.2380080574503
runtime,normal,openmp,mixed_fp32_fp64,4,7071068,0,7,123,456,0.0022959809999999999,6473.2380329663738
runtime,normal,openmp,fp64,8,7071068,0,0,123,456,0.024739651000000001,6473.2380080577905
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,0,123,456,0.027781581,6473.2380329663765
runtime,normal,openmp,fp64,8,7071068,0,1,123,456,0.019847610000000002,6473.2380080577914
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,1,123,456,0.013252261,6473.2380329663756
runtime,normal,openmp,fp64,8,7071068,0,2,123,456,0.022681091,6473.2380080577905
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,2,123,456,0.018120548,6473.2380329663765
runtime,normal,openmp,fp64,8,7071068,0,3,123,456,0.017526926000000002,6473.2380080577914
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,3,123,456,0.018589306999999999,6473.2380329663765
runtime,normal,openmp,fp64,8,7071068,0,4,123,456,0.014686405,6473.2380080577905
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,4,123,456,0.016473022,6473.2380329663756
runtime,normal,openmp,fp64,8,7071068,0,5,123,456,0.017020701999999999,6473.2380080577914
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,5,123,456,0.018932858,6473.2380329663765
runtime,normal,openmp,fp64,8,7071068,0,6,123,456,0.0045472170000000001,6473.2380080577914
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,6,123,456,0.0070318179999999996,6473.2380329663765
runtime,normal,openmp,fp64,8,7071068,0,7,123,456,0.0078460849999999992,6473.2380080577905
runtime,normal,openmp,mixed_fp32_fp64,8,7071068,0,7,123,456,0.0046733060000000003,6473.2380329663765
runtime,normal,openmp,fp64,16,7071068,0,0,123,456,0.020561937999999998,6473.2380080577732
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,0,123,456,0.021777366999999999,6473.2380329663747
runtime,normal,openmp,fp64,16,7071068,0,1,123,456,0.0272115,6473.2380080577732
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,1,123,456,0.018337422999999999,6473.2380329663774
runtime,normal,openmp,fp64,16,7071068,0,2,123,456,0.022701532999999999,6473.2380080577714
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,2,123,456,0.016209718000000001,6473.2380329663765
runtime,normal,openmp,fp64,16,7071068,0,3,123,456,0.021539269999999999,6473.2380080577723
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,3,123,456,0.018292624,6473.2380329663765
runtime,normal,openmp,fp64,16,7071068,0,4,123,456,0.016540948999999999,6473.2380080577732
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,4,123,456,0.015299132999999999,6473.2380329663756
runtime,normal,openmp,fp64,16,7071068,0,5,123,456,0.019407870000000001,6473.2380080577723
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,5,123,456,0.022370259999999999,6473.2380329663765
runtime,normal,openmp,fp64,16,7071068,0,6,123,456,0.022686774,6473.2380080577723
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,6,123,456,0.015017852,6473.2380329663765
runtime,normal,openmp,fp64,16,7071068,0,7,123,456,0.020110018,6473.2380080577723
runtime,normal,openmp,mixed_fp32_fp64,16,7071068,0,7,123,456,0.01277413,6473.2380329663765
runtime,normal,openmp,fp64,22,7071068,0,0,123,456,0.038318783000000002,6473.2380080576913
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,0,123,456,0.031308803000000003,6473.2380329663774
runtime,normal,openmp,fp64,22,7071068,0,1,123,456,0.032864317999999997,6473.2380080576913
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,1,123,456,0.015336796999999999,6473.2380329663747
runtime,normal,openmp,fp64,22,7071068,0,2,123,456,0.028798003999999999,6473.2380080576913
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,2,123,456,0.023372583999999998,6473.2380329663774
runtime,normal,openmp,fp64,22,7071068,0,3,123,456,0.020010264,6473.2380080576941
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,3,123,456,0.017199319000000001,6473.2380329663765
runtime,normal,openmp,fp64,22,7071068,0,4,123,456,0.020219320999999998,6473.2380080576913
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,4,123,456,0.031794933999999997,6473.2380329663738
runtime,normal,openmp,fp64,22,7071068,0,5,123,456,0.021322892,6473.2380080576913
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,5,123,456,0.013897421,6473.2380329663756
runtime,normal,openmp,fp64,22,7071068,0,6,123,456,0.018556642000000002,6473.2380080576922
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,6,123,456,0.017165254000000001,6473.2380329663747
runtime,normal,openmp,fp64,22,7071068,0,7,123,456,0.022153288,6473.2380080576922
runtime,normal,openmp,mixed_fp32_fp64,22,7071068,0,7,123,456,0.018198163999999999,6473.2380329663765
runtime,normal,serial,fp64,,13572088,0,0,123,456,0.01203398,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,0,123,456,0.013353863000000001,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,1,123,456,0.011213288,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,1,123,456,0.012869467000000001,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,2,123,456,0.011286444,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,2,123,456,0.013097068999999999,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,3,123,456,0.011229957,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,3,123,456,0.013035120000000001,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,4,123,456,0.011030285000000001,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,4,123,456,0.013419477000000001,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,5,123,456,0.011039162999999999,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,5,123,456,0.013244133999999999,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,6,123,456,0.011302549,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,6,123,456,0.013333995,5270.0082493412992
runtime,normal,serial,fp64,,13572088,0,7,123,456,0.011199926000000001,5270.0082922137126
runtime,normal,serial,mixed_fp32_fp64,,13572088,0,7,123,456,0.012783581,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,0,123,456,0.011127209000000001,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,0,123,456,0.01299617,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,1,123,456,0.011147486999999999,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,1,123,456,0.012659208,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,2,123,456,0.012473112,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,2,123,456,0.013106542000000001,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,3,123,456,0.011002852,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,3,123,456,0.013626677,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,4,123,456,0.011243138999999999,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,4,123,456,0.012990484,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,5,123,456,0.012639096000000001,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,5,123,456,0.013785667,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,6,123,456,0.012568276,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,6,123,456,0.013104569,5270.0082493412992
runtime,normal,openmp,fp64,1,13572088,0,7,123,456,0.011889988000000001,5270.0082922137126
runtime,normal,openmp,mixed_fp32_fp64,1,13572088,0,7,123,456,0.012790288,5270.0082493412992
runtime,normal,openmp,fp64,2,13572088,0,0,123,456,0.0076384490000000003,5270.0082922145957
runtime,normal,openmp,mixed_fp32_fp64,2,13572088,0,0,123,456,0.0079102979999999996,5270.0082493413083
runtime,normal,openmp,fp64,2,13572088,0,1,123,456,0.0070329950000000002,5270.0082922145957
runtime,normal,openmp,mixed_fp32_fp64,2,13572088,0,1,123,456,0.011987696000000001,5270.0082493413083
